RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Average_rating(5),Total votes
11,Gia Hân Coffee - Võ Liêm Sơn,10.7365600000000,106.6758130000000,"108 Võ Liêm Sơn, P. 4, Quận 8, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Nước ngọt, Trà sữa, ","Món Việt, ",05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,05:30 - 22:00,no,no,yes,12.000 -30.000,9.1,8.8,9.3,9.1,90
12,Là Huế - Phở Bò,10.7345980000000,106.6450270000000,"2138 Phạm Thế Hiển, P. 6, Quận 8, TP. HCM","Quán ăn, ","Phở, Bún, Ăn vặt - Ăn nhẹ, ","Món Huế, Món Miền Trung, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,5.000 -35.000,9.3,9.3,7.1,8.4,92
13,Tuấn Cò - Cơm Gà Xối Mỡ,10.7509020000000,106.6873680000000,"112 Phạm Thế Hiển, P. 2, Quận 8, TP. HCM","Quán ăn, ","Thịt Gà, Cơm Chiên, Gà xối mỡ, Cơm văn phòng, Cơm, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,10.000 -60.000,9.0,8.9,8.8,8.9,141
14,Trà Sữa Xiên Que Hot & Cold - Phạm Hùng,10.7413603000000,106.6690275000000,"123Bis Phạm Hùng, P. 4, Quận 8, TP. HCM","Café/Dessert, ","Trà, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, Sữa, ","Món Việt, ",08:30 - 22:15,08:30 - 22:15,08:30 - 22:15,08:30 - 22:15,08:30 - 22:15,08:30 - 22:15,08:30 - 22:15,no,no,yes,20.000 -55.000,7.2,7.0,7.3,7.3,86
15,Sushi Ah Nhọn,10.7461483000000,106.6678653000000,"701 Hưng Phú, P. 9, Quận 8, TP. HCM","Quán ăn, ","Sushi & Sashimi, Ăn vặt - Ăn nhẹ, ","Món Á, Món Nhật, ",15:00 - 20:30,15:00 - 20:30,15:00 - 20:30,15:00 - 20:30,15:00 - 20:30,15:00 - 20:30,15:00 - 20:30,no,no,no,10.000 -150.000,10.0,10.0,10.0,10.0,153
16,Bún Đậu Mắm Tôm Nhà Tôi - Quận 8,10.7512555000000,106.6881371000000,"68/21 Phạm Thế Hiển, P. 1, Quận 8, TP. HCM","Quán ăn, ","Bún, Món nước, Ăn vặt - Ăn nhẹ, Nem, ","Món Bắc, Hà Nội, ","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00","10:30 - 14:00, 16:00 - 22:00",no,no,no,30.000 -50.000,7.3,6.9,6.5,7.1,71
17,Lẩu Hữu Nghị,10.7479062000000,106.6643600000000,"149 Tùng Thiện Vương, P. 11, Quận 8, TP. HCM","Quán ăn, ","Thịt Bò, Hải sản, Lẩu, Bia, Nước ngọt, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,50.000 -220.000,7.5,6.6,6.3,6.9,64
18,Hủ Tiếu & Bún Riêu - Cô Nờ,10.7380068000000,106.6770974000000,"16J Châu Thị Hóa, P. 4, Quận 8, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, Mì, ",,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,10.000 -50.000,9.4,9.4,9.3,9.4,127
19,Banana Chuối 7 Màu - Bingsu & Trái Cây,10.7408900000000,106.6708720000000,"35 Đông Hồ, Quận 8, TP. HCM","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,07:30 - 22:30,no,no,no,15.000 -75.000,7.1,7.4,6.9,7.2,50
20,Bò Viên Ú Nù,10.7429190000000,106.6568870000000,"210B Cao Xuân Dục, P. 12, Quận 8, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Hủ tiếu, Món nước, Ăn vặt - Ăn nhẹ, Nem, Fastfood - Thức ăn nhanh, ","Món Việt, ",15:30 - 23:30,15:30 - 23:30,15:30 - 23:30,15:30 - 23:30,15:30 - 23:30,15:30 - 23:30,15:30 - 23:30,no,no,no,25.000 -30.000,7.1,7.1,6.5,6.8,52
21,Pad Thái Tôm - Món Thái Ngon - Shop Online,10.7390570000000,106.6531900000000,"1587 Phạm Thế Hiển, P. 6, Quận 8, TP. HCM","Quán ăn, ","Phở, Tôm, Cua - Ghẹ, Hải sản, Miến, Mực, Ăn vặt - Ăn nhẹ, ","Món Á, Món Thái, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,no,35.000 -80.000,9.6,9.5,8.7,9.1,56
22,Quán Bangkok - Hủ Tiếu Thái,10.7430497000000,106.6551474000000,"131 Mạc Vân, P. 12, Quận 8, TP. HCM","Quán ăn, ","Đậu hũ, Bún, Thịt Bò, Beefsteak - Bò né, Chè, Hủ tiếu, Mì, Bánh canh, Lẩu, Miến, ","Món Á, Món Thái, ",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,no,no,no,30.000 -66.000,7.4,6.4,6.1,6.6,46
23,Món Ngon Quảng Ngãi 2,10.7257590000000,106.6370990000000,"2683A/9B Phạm Thế Hiển, P. 7, Quận 8, TP. HCM","Quán ăn, ","Bún, Mì, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Cơm, Bánh xèo, Nem, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,25.000 -60.000,7.1,7.2,7.1,7.1,80
23,Món Ngon Quảng Ngãi 1,10.7262120000000,106.6377790000000,"2683A/9 Phạm Thể Hiển, P. 7, Quận 8, TP. HCM","Quán ăn, ","Thịt Bò, Bún, Thịt Heo, Món nước, Miến, Bánh - Kẹo, Bánh bèo, Bánh xèo, ","Món Việt, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,no,no,25.000 -60.000,0.0,0.0,0.0,4.2,1
24,Happy BBQ 4 Xiên Nướng Đồng Giá 5K - Tạ Quang Bửu,10.7411260000000,106.6787010000000,"Tạ Quang Bửu (Đối Diện Sân Bóng Cao Lỗ), P. 4, Quận 8, TP. HCM","Quán ăn, ","Thịt Gà, Thịt Bò, Hải sản, Thức uống, ","Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,no,no,no,5.000 -10.000,7.5,7.4,7.4,7.5,36
25,Sushi Cool - Tạ Quang Bửu,10.7367230000000,106.6704770000000,"797 Tạ Quang Bửu, P. 5, Quận 8, TP. HCM","Quán ăn, ","Tôm, Thịt Bò, Hải sản, Cá, Súp, Sushi & Sashimi, Mực, Salad, Ăn vặt - Ăn nhẹ, Cơm, ","Món Việt, ",15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,15:00 - 22:00,no,no,no,25.000 -300.000,9.7,9.4,9.2,9.6,95
25,Sushi Cool - Âu Dương Lân,10.7446616000000,106.6856859000000,"181/104A Âu Dương Lân, P. 2, Quận 8, TP. HCM","Quán ăn, ","Sushi & Sashimi, ",,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,no,no,no,25.000 -300.000,0.0,0.0,0.0,_._,0
25,Sushi Cool - 51 Tạ Quang Bửu,10.7443212000000,106.6859559000000,"51 Tạ Quang Bửu, P. 2, Quận 8, TP. HCM","Quán ăn, ","Sushi & Sashimi, ",,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,10:00 - 21:45,no,no,no,25.000 -300.000,0.0,0.0,0.0,_._,0
26,Mì Cay Gochu - Tạ Quang Bửu,10.7342856000000,106.6587321000000,"924A Tạ Quang Bửu, P. 5, Quận 8, TP. HCM","Quán ăn, ","Món nước, Mì, ","Món Á, Món Hàn, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,no,no,20.000 -30.000,6.7,6.3,6.6,6.6,49
27,Bột Chiên Vạn Thành -  Âu Dương Lân,10.7466890000000,106.6827645000000,"35 Âu Dương Lân, P. 3, Quận 8, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Trà, Bún, Thịt Heo, Hải sản, Món nước, Mì, Cháo, Súp, Bánh - Kẹo, Sủi cảo, Bánh cuốn, Ăn vặt - Ăn nhẹ, Bánh tằm, Thức uống, ","Món Việt, ",02:30 - 22:30,02:30 - 22:30,02:30 - 22:30,02:30 - 22:30,02:30 - 22:30,02:30 - 22:30,02:30 - 22:30,no,no,no,15.000 -33.000,0.0,0.0,0.0,5.9,46
28,Quán Hẻm 14 - Mỳ Cay Tokbokki - Phạm Hùng,10.7352320000000,106.6716150000000,"14/12 Phạm Hùng, P. 5 (hẻm C1 Đối Diện Cây Xăng), Quận 8, TP. HCM","Ăn vặt/vỉa hè, Quán ăn, ","Thịt Bò, Ăn vặt - Ăn nhẹ, Nem, Cá/bò viên, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Á, ",07:00 - 23:00,07:05 - 23:59,09:00 - 22:00,00:00 - 23:59,07:00 - 23:59,08:00 - 23:59,08:00 - 23:59,no,no,no,,9.6,9.4,0.0,8.8,42
29,Khánh Chi - Cơm Văn Phòng,10.7460411000000,106.6697710000000,"629/17N Hưng Phú, P. 9, Quận 8, TP. HCM","Café/Dessert, Quán ăn, ","Cơm văn phòng, Cơm, ",,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,10:00 - 18:00,no,no,no,15.000 -50.000,9.0,9.0,9.0,9.3,54
30,Phúc Sushi,10.7458020000000,106.6636280000000,"420 Lô H Chung Cư Hưng Phú, P. 10, Quận 8, TP. HCM","Quán ăn, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,no,no,25.000 -50.000,10.0,10.0,9.8,9.9,50
31,Ritaki - Khoai Lang Mật - Âu Dương Lân,10.7434373000000,106.6842441000000,"300 Âu Dương Lân, P. 3, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,no,yes,yes,15.000 -60.000,9.7,9.7,9.6,9.7,70
32,Bánh Tráng BiBi - Bánh Tráng Các Loại - Dạ Nam,10.7485328000000,106.6857085000000,"71/13 Dạ Nam, P. 2, Quận 8, TP. HCM","Quán ăn, ","Ăn vặt - Ăn nhẹ, ",,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,08:00 - 20:00,no,no,no,10.000 -50.000,10.0,10.0,9.8,9.9,50
33,Bún Bò 22 - Phạm Thế Hiển,10.7468285000000,106.6805658000000,"451/34/30 Phạm Thế Hiển, P. 3, Quận 8, TP. HCM","Quán ăn, ","Bún, ",,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,08:30 - 22:30,no,no,no,38.000 -60.000,9.9,9.9,9.7,9.8,51
34,Xúc Xích Đức Anh Ba Tây - Dương Bá Trạc,10.7471990000000,106.6889060000000,"174 Dương Bá Trạc, P. 2, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Hamburger, Lẩu, Salad, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Âu, Đức, ","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00","06:00 - 09:00, 15:00 - 21:00",yes,yes,yes,25.000 -190.000,8.2,8.0,6.8,7.6,76
34,Xúc Xích Đức Anh Ba Tây - 20 Thước,10.7619886000000,106.7036396000000,"309-310 Lô M, Khu Tái Thiết Hoàng Diệu, Đường 20 Thước, P. 9, Quận 4, TP. HCM","Ăn vặt/vỉa hè, ","Hamburger, Thịt Bò, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Âu, Đức, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,no,yes,yes,25.000 -190.000,6.7,6.9,6.9,7.0,9
34,Xúc Xích Đức Anh Ba Tây - 561 Dương Bá Trạc,10.7436330000000,106.6888761000000,"561 Dương Bá Trạc, P. 1, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Gà rán, Hamburger, Ăn vặt - Ăn nhẹ, Cá/bò viên, Xúc xích, Fastfood - Thức ăn nhanh, ","Món Âu, Đức, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,yes,yes,yes,25.000 -190.000,7.0,7.2,6.8,7.0,6
35,Ốc Hội Ngộ,10.7428390000000,106.6908640000000,"432/35 Dương Bá Trạc, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Hải sản, ","Món Việt, ",16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,16:00 - 23:59,no,yes,yes,20.000 -30.000,6.9,6.9,6.9,6.8,59
36,Ăn Vặt Bếp Bà Ngân - Kimbap & Trà Dâu - Nguyễn Duy,10.7442182000000,106.6620013000000,"402B Nguyễn Duy, P. 10, Quận 8, TP. HCM","Quán ăn, ","Ăn vặt - Ăn nhẹ, Nem, ",,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,no,no,no,5.000 -155.000,10.0,10.0,9.8,9.9,51
37,Mon Mon - Súp Cua Óc Heo - Bông Sao,10.7415130000000,106.6614380000000,"5 Bông Sao, P. 5, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Cơm Chiên, Cháo, Súp, Ăn vặt - Ăn nhẹ, Cơm, Nem, ","Món Việt, ",15:00 - 23:59,15:00 - 23:59,15:00 - 23:59,15:00 - 23:59,15:00 - 23:59,15:00 - 23:59,15:00 - 23:59,no,yes,yes,3.000 -385.000,9.6,9.6,9.3,9.5,33
38,Clover Tea - Trà Sữa Siêu Topping,10.7382793000000,106.6626846000000,"151 Bông Sao, P. 5, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Trà, Thức uống, Trà sữa, ","Món Việt, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,yes,yes,8.000 -30.000,7.1,6.4,0.0,6.6,37
39,Bánh Xếp Cô Gái,10.7461794000000,106.6576490000000,"350/21 Tùng Thiện Vương, P. 13, Quận 8, TP. HCM","Ăn vặt/vỉa hè, ","Bánh - Kẹo, Ăn vặt - Ăn nhẹ, ","Món Việt, ",11:00 - 17:00,11:00 - 17:00,11:00 - 17:00,11:00 - 17:00,11:00 - 17:00,11:00 - 17:00,11:00 - 17:00,no,yes,yes,10.000 -20.000,8.4,7.5,6.7,7.4,34
40,Container Cafe - Công Te Nơ,10.7329560000000,106.6918780000000,"138 Đường Số 1, Khu Dân Cư Trung Sơn, Quận 8, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Sữa, ","Món Việt, ",06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,06:30 - 22:30,no,no,yes,18.000 -94.000,7.0,7.0,7.4,7.1,19
41,Gà Rán Popeyes - Phú Mỹ Hưng,10.7265620000000,106.7085310000000,"62 Nguyễn Đức Cảnh, P. Tân Phong, Quận 7, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hải sản, Ăn vặt - Ăn nhẹ, Thức uống, Bia, Nước ngọt, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,yes,no,yes,50.000 -165.000,7.2,6.7,7.1,7.1,132
41,Gà Rán Popeyes - Cộng Hòa,10.8007620000000,106.6593620000000,"TTTM Maximark, 15 - 17 Cộng Hòa, P. 4, Quận Tân Bình, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Xúc xích, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,yes,40.000 -88.000,7.4,7.2,7.4,7.4,198
41,Gà Rán Popeyes - Điện Biên Phủ,10.7927980000000,106.6992550000000,"58/13 Nguyễn Bỉnh Khiêm (Vòng Xoay Nguyễn Bỉnh Khiêm), P. Đa Kao, Quận 1, TP. HCM","Quán ăn, ","Thịt Gà, Gà rán, Cơm, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,yes,no,yes,30.000 -170.000,6.9,6.6,6.9,6.9,243
41,Gà Rán Popeyes - Sân Bay Tân Sơn Nhất,10.8144130000000,106.6659000000000,"Sân Bay Tân Sơn Nhất, Bạch Đằng, Quận Tân Bình, TP. HCM","Quán ăn, ","Thịt Gà, Gà rán, Ăn vặt - Ăn nhẹ, ","Mỹ, Châu Mỹ, ","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00","00:00 - 00:00, 09:30 - 21:00",no,no,yes,30.000 -170.000,6.1,0.0,6.4,6.2,33
41,Gà Rán Popeyes - Thảo Điền,10.8028700000000,106.7378410000000,"20 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,no,no,40.000 -80.000,7.7,7.3,7.4,7.4,66
41,Gà Rán Popeyes - Nguyễn Gia Trí,10.8032255000000,106.7155780000000,"67-69 Nguyễn Gia Trí (Đường D2), Quận Bình Thạnh, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Salad, Cơm văn phòng, Cơm, Xúc xích, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,no,yes,40.000 -88.000,6.8,6.9,6.8,6.9,192
41,Gà Rán Popeyes - Dương Bá Trạc,10.7463277000000,106.6890760000000,"222 Dương Bá Trạc, P. 2, Quận 8, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Thịt Bò, Ăn vặt - Ăn nhẹ, Nem, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,yes,40.000 -88.000,7.9,7.8,7.8,7.9,246
41,Gà Rán Popeyes - Lê Đại Hành,10.7672440000000,106.6533310000000,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Salad, Cơm, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,yes,30.000 -170.000,6.9,6.6,6.6,6.8,180
41,Gà Rán Popeyes - Nguyễn Thị Thập,10.7393070000000,106.7069865000000,"519 Đường Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Salad, Xúc xích, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,no,no,yes,30.000 -150.000,6.6,6.5,7.0,6.8,100
41,Gà Rán Popeyes - Tùng Thiện Vương,10.7466420000000,106.6609880000000,"311 Tùng Thiện Vương, Quận 8, TP. HCM","Nhà hàng, ","Thịt Gà, Tôm, Gà rán, Hamburger, Hải sản, Cá, Cơm văn phòng, Cơm, Thức uống, Xúc xích, Fastfood - Thức ăn nhanh, ","Mỹ, Châu Mỹ, ",09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,09:30 - 21:00,yes,no,yes,40.000 -88.000,6.4,6.3,6.5,6.4,53
