RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Quán Cơm Hồng Diệu,10.364572,105.442918,"27H2 Hà Huy Tập, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Cơm, ","Món Việt, ",10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,10:00 - 21:00,no,no,no,20.000 -30.000,9.0,7.0,7.0,8.0,0.0
2,BinN Castella,10.381505,105.442782,"59 Hai Bà Trưng, P. Mỹ Long, Thành Phố Long Xuyên, An Giang","Tiệm bánh, ","Bánh - Kẹo, ","Món Á, Đài Loan, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,yes,no,no,95.000 -150.000,8.0,7.0,8.0,7.6,0.0
3,Lẩu Nồi 25K,10.3738947384383,105.4327924896574,"109 Ung Văn Khiêm, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Lẩu, ","Món Việt, ",17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,17:00 - 22:00,no,no,no,35.000 -100.000,7.0,8.0,7.0,7.6,0.0
4,Inn Cafe,10.3879582,105.4363711999999,"54B Nguyễn Thái Học, Thành Phố Long Xuyên, An Giang","Café/Dessert, ","Café - Kem, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,yes,10.000 -20.000,7.0,8.0,8.0,7.6,0.0
5,Ms. Đỗ - Milk Tea,10.3809536766102,105.4393317515205,"1262 Trần Hưng Đạo, Thành Phố Long Xuyên, An Giang","Café/Dessert, ","Trà, Thức uống, ","Món Việt, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,no,no,yes,20.000 -50.000,7.0,8.0,8.0,7.0,0.0
6,Aloha - Kem Tươi & Trà Sữa - Vincom Long Xuyên,10.383676,105.437283,"Tầng 5, Vincom Long Xuyên, Trần Hưng Đạo, P. Mỹ Bình, Thành Phố Long Xuyên, An Giang","Café/Dessert, ","Café - Kem, Thức uống, Trà sữa, ","Món Việt, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,no,no,yes,20.000 -30.000,7.0,7.0,7.0,7.0,0.0
7,Quán Phở Bình Dân,10.378711,105.441851,"73 Trần Nhật Duật, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Phở, Món nước, ","Món Việt, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,no,no,no,20.000 -25.000,7.0,8.0,8.0,8.4,0.0
8,Quán Cơm Dung,10.621937,105.002959,"Quốc Lộ 91, Thành Phố Long Xuyên, An Giang","Quán ăn, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Cơm, Thức uống, ","Món Việt, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,no,no,no,20.000 -55.000,8.0,8.0,8.0,7.8,0.0
9,"Hamburger Trứng, Thịt Bò & Xúc Xích",10.3811707423276,105.4403901298511,"Nguyễn Huệ B, Thành Phố Long Xuyên, An Giang","Ăn vặt/vỉa hè, ","Hamburger, Ăn vặt - Ăn nhẹ, Xúc xích, ","Món Việt, ",10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,no,yes,yes,15.000 -20.000,10.0,8.0,6.0,8.2,0.0
10,Angel Buffet - Lẩu & Nướng Tự Chọn,10.3861208609141,105.4345447942614,"160/4A Nguyễn Thái Học, Thành Phố Long Xuyên, An Giang","Buffet, ",,"Món Việt, ",16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,16:00 - 22:00,yes,no,no,149.000 -179.000,6.0,6.0,7.0,6.8,0.0
