RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Style,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),Foody_points(5),Shopee_points(5)
1,Thảo Điền Village Resort,10.8164769,106.7330628,"195 Nguyễn Văn Hưởng, Quận 2, TP. HCM","Khu nghỉ dưỡng, ",,"Món Việt, ",06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,06:00 - 22:30,yes,no,yes,1.500.000 -4.000.000,6.7,6.7,6.7,4.4,0.0
2,D'Maris - Buffet Cao Cấp - Parkson Cantavil,10.801789,106.746211,"Tầng 6 Parkson Cantavil, Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM","Buffet, ",,"Món Á, Món Hàn, ",11:30 - 22:00,11:30 - 22:00,11:30 - 22:00,11:30 - 22:00,11:30 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,no,yes,370.000 -520.000,7.4,7.5,8.2,2.6,0.0
3,The Deck Saigon - Ven Sông Saigon,10.8066866143766,106.7445055423279,"38 Nguyễn Ư Dĩ, P. Thảo Điền, Quận 2, TP. HCM","Nhà hàng, ","Thịt Bò, Beefsteak - Bò né, ","Món Á, ",08:30 - 23:30,08:30 - 23:30,08:30 - 23:30,08:30 - 23:30,08:30 - 23:30,08:30 - 23:30,08:30 - 23:30,no,yes,yes,100.000 -385.000,6.9,6.9,8.3,3.5,0.0
4,Hana BBQ & Hot Pot Buffet - Nguyễn Quý Đức,10.7997318776188,106.7385020479559,"65 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM","Nhà hàng, Buffet, ","Thịt Gà, Tôm, Thịt Heo, Thịt Bò, Hải sản, Lẩu, ","Món Á, Món Nhật, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,no,yes,yes,120.000 -220.000,7.5,7.2,6.6,2.0,0.0
5,Cocorico - Gà Nướng Pháp Rotisserie - Đường F,10.788901,106.742642,"134 Đường F, P. An Phú, Quận 2, TP. HCM","Nhà hàng, ","Thịt Gà, Tôm, Thịt Bò, Hải sản, Cá, Pizza & Pasta, ","Món Âu, Pháp, Ý, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,yes,no,yes,59.000 -329.000,8.0,8.1,8.0,3.2,0.0
6,3G Trois Gourmands - Món Pháp,10.806082,106.740748,"39 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM","Sang trọng, Nhà hàng, ","Thịt Gà, Gà rán, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Đặc sản vùng, Ăn vặt - Ăn nhẹ, Rượu vang, Thức uống, Bia, Nước ngọt, ","Món Á, Món Âu, Pháp, ","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00","12:00 - 15:00, 18:00 - 23:00",no,yes,yes,500.000 -1.000.000,7.0,7.0,6.8,4.2,0.0
7,Karaoke Icool - Trần Não,10.786608,106.729738,"18 Trần Não, P. Bình An, Quận 2, TP. HCM","Karaoke, ","Ăn vặt - Ăn nhẹ, Thức uống, ","Món Việt, ",09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,09:00 - 03:00,yes,no,yes,250.000 -300.000,8.7,8.9,8.2,4.3,0.0
8,Sushi To,10.801473,106.745105,"79C Song Hành, Quận 2, TP. HCM","Nhà hàng, ","Sushi & Sashimi, ","Món Á, Món Nhật, ",10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,10:30 - 23:30,no,no,yes,15.000 -210.000,7.7,7.4,6.5,3.2,0.0
9,Thái BBQ Buffet - Món Nướng & Lẩu Thái Lan - Vincom Mega Mall Thảo Điền,10.802016,106.739733,"Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM","Buffet, ",,"Món Á, Món Thái, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,yes,no,yes,188.000 -318.000,0.0,0.0,6.3,2.9,0.0
10,Dao Hua - Taiwanese Hotpot Paradise - Estella Place,10.802028,106.748235,"Tầng 3, L3 - L10 Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM","Nhà hàng, ","Lẩu, Dimsum, ","Món Á, Đài Loan, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,no,yes,yes,50.000 -300.000,8.2,8.5,8.5,4.4,0.0
